/img/equipments/personal_pc.png,修士2年生の例,Core i7 7800,GeForce GTX 2080ti,64GB,SSD1TB HDD8TB,ちょーつよい
/img/equipments/personal_pc.png,修士1年生の例,Core i7 7800,GeForce GTX 2080ti,64GB,SSD1TB HDD8TB,同じく
/img/equipments/personal_pc.png,学部4年生の例,Core i7 7800,GeForce GTX 2080ti,64GB,SSD1TB HDD8TB,やべーよ
