/img/equipments/tz_pc.png,Example of second year master's student,Core i7 6800K,GeForce RTX 2080ti x2,128GB,SSD512GB HDD8TB,ちょーつよい
/img/equipments/ymb_pc.png,Example of first year master's student,Core i7 7800,GeForce GTX 1080ti,64GB,SSD512GB HDD8TB,同じく
/img/equipments/myb_pc.png,Example of fourth year undergraduate student,Core i7 3970X,GeForce RTX 2080ti x2,64GB,SSD1TB HDD12TB,つよつよあつあつ
/img/equipments/mro_pc.png,Example of fourth year undergraduate student,Core i7 7700K,GeForce GTX 1080ti x2,64GB,SSD500GB HDD11TB,ﾇﾙﾇﾙ動くよ
